restaurant,sentiment,cost,review
japanese,positive,cheap,say spend fortune thats try easy sudden bill like 25 thought super cheap actually quite good know little disappointed first second correct orders definitely redeemed eyes salmon hamachi yellowtail safe options salmon nigiri salmon sashimi salmon rolls crunchy rainbow think pretty good tried katsudon probably pretty average youre mood something non related friends making come good option lol first comers front first self serve utensils bowls napkins water theres unlimited red bean actually tastes good
japanese,positive,cheap,high class fix without spending fortune unlimited red bean dessert fave rice tastes like vinegar sort falls apart wallet isnt complaining rainbow shaggy dog dragon always philadelphia 5 favorite chopped scallop haha wont regret sashimi combo comes 5 pieces 1095 prefer yellowtail salmon chunks hefty definitely moneys worth stirfry honestly average seafood fried rice much flavor cheap filler planning share baked salmon chin didnt seem much seasoning think forgot add salt add soy sauce rip comes quickly theres plenty seating mostly selfservice honestly kind quality rolls match price youre broke student like spot
japanese,positive,cheap,always quick fix collegestudent friendly affordable good always crazy spider scallop pieces service quick things selfserve great youre craving rolls budget
japanese,positive,cheap,definitely going become regular spot search affordable quality spot years takes cake bf happened stop beat traffic work sort hole wall wont disappointed seat type spot register pay lost check sashimi rolls youd like werent paying attention amount ordering spent 9000 ally fell chair partner came back check brought definitely moneys worth arranged beautifully everything exceptional eel octopus salmon tuna scallop nigiri 4 pieces dragon hokkaido texas well tuna salmon 1 eel handroll much still enough another meal us left course youd leftovers much
japanese,positive,cheap,worked across street often agidash rainbow like selfserved hot red bean day budget friendly good individuals family dining
japanese,positive,cheap,best money unlimited fresh bean goes orders review true
japanese,positive,cheap,new favorite bar amazing good price theres unlimited plus red bean dessert paper pick want many things list love next wanna try dong ill see soon
japanese,positive,cheap,amazing quality fairly cheap large portions plates utensils cups water self serve
japanese,positive,cheap,hokkaido grown favorite places chinatown cheap fast consistent typical chirashi bowl grown love rolls rolls dragon crazy spider always hits spot recently updated chairs tables doesnt dirty feel anymore service always quick friendly
japanese,positive,cheap,hokkaido come craving wan spend fortune complementary amazing offer red bean desert free best deal tuna hand great portion chunks tuna rather usual kind ground tuna tasted amazing crazy second favorite hawaiian sometimes put much cream cheese salmon ok surprised bigger rolls rather usual small ones wouldnt come expectations warm rice high class rice evenly cut rolls cheap expect quality fish makes good enough enjoyable fair compare high class joint
japanese,positive,cheap,bruh years coming still havent written review mean seriously bruh ill keep short sweet prices affordable free red bean dessert yes please good prices hell yes wont stop coming foreseeable future
japanese,positive,cheap,youre wanting cheap unlimited selfseatingservice quality rolls match price tell enough broke craving ill come like said bad price crazy good spot amazing words pay given 35 stars could price factors review lot guy taking orders registers dry unhelpful shrimp must huge tasty spots honestly came probs shrimp
japanese,positive,cheap,came lot coworkers lunch good selection sashimi hand rolls fried rice wasnt good free actually tasted good normally like offer enough flavor taste take piece paper mark want pay first bring table reasonably priced service okay gets packed lunch come early
